Departement,URL,Titre,Type_Bien,Localisation,Prix,Surface_m2,Nb_Pieces,Description,Ville,prix_m2,latitude,longitude
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/beaupreau-en-mauges-49/1831055,Achat :Maison / villa- Villedieu La Blouere - Maine-et-Loire (49),Maison / villa,- Villedieu La Blouere - Maine-et-Loire (49),161120,161.0,5,"À seulement 5 minutes de la 4 voies CHOLET–NANTES !
Venez découvrir cette maison spacieuse au fort potentiel, idéale pour les amoureux de la rénovation.
Elle offre un grand salon-séjour lumineux, 5 chambres, un jardin agréable, un garage et une dépendance.
Emplacement recherché proche des commerces et écoles.
Parfaite pour une famille, un investisseur ou un bricoleur inspiré !
Une belle opportunité à saisir sans tarder !",Villedieu La Blouere,1000.75,47.1592357,-1.0593262
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/angers-49/1860329,Achat :Appartement T3- Angers - Maine-et-Loire (49),Appartement T3,- Angers - Maine-et-Loire (49),151960,58.15,3,"ANGERS SUD, au 1er étage avec ascenseur d'une résidence de 1978, appartement de Type 3. Il propose sur 58,15 m² : entrée avec placards, cuisine aménagée et équipée, salon donnant sur un balcon filant bien exposé et bénéficiant d'une vue agréable sur le parc de la résidence, dégagement, salle d'eau, 2 chambres, wc. Cellier sur le pallier. Très bon état général ! Charges annuelles prévisionnelles 1600€, procédure en cours, 201 lots principaux. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",Angers,2613.24,47.4739884,-0.5515588
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/saumur-49/1653089,Achat :Maison / villa- Saumur - Maine-et-Loire (49),Maison / villa,- Saumur - Maine-et-Loire (49),229760,117.0,4,"Découvrez ce pavillon de 4 chambres idéalement situé à BAGNEUX.
À votre arrivée, un hall spacieux vous accueille et vous guide vers un espace de vie lumineux comprenant une salle à manger/salon agrémentée d'une belle cheminée, une cuisine entièrement équipée et aménagée, ainsi qu'une arrière-cuisine pratique. Une chambre et des toilettes sont également présentes pour votre confort.
À l'étage, un couloir vous conduit vers l'espace nuit qui se compose de 3 chambres accueillantes, d'un bureau idéal pour le télétravail, et d'une salle de bain moderne équipée d'une baignoire et d'une douche.
Le sous-sol complet ajoute un espace supplémentaire avec un garage pour abriter votre véhicule, une lingerie , une pièce polyvalente et un cellier pour le rangement.
Le tout est implanté sur un terrain clos et arboré de 584m², offrant ainsi un cadre de vie paisible et verdoyant.
Performance énergétique : Classe E
A découvrir de suite ...",Saumur,1963.76,47.2596224,-0.0785177
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/lys-haut-layon-49/1695319,Achat : Maison / villa - Nueil Sur Layon - Maine-et-Loire (49),Maison / villa,- Nueil Sur Layon - Maine-et-Loire (49),200000,150.0,6,"À vendre sur la commune de Nueil-sur-Layon .
Cette maison d'architecte, construite en 1995, se distingue par son élégance et ses volumes spacieux. À l'entrée, vous découvrirez une vaste pièce de vie inondée de lumière naturelle grâce à son toit cathédrale, créant une atmosphère à la fois majestueuse et confortable. Le salon, agrémenté d'un poêle à bois, promet des soirées chaleureuses durant l'hiver. La grande cuisine, entièrement aménagée et équipée, offre un coin repas idéal pour des moments conviviaux en famille.
Le rez-de-chaussée comprend également une chambre avec dressing, un WC indépendant, ainsi qu'une magnifique suite parentale. Celle-ci vous offre tout le confort nécessaire avec sa chambre spacieuse, son dressing familial, sa salle de bains privative avec baignoire et douche, et une lingerie attenante.
À l'étage, vous découvrirez deux autres chambres, chacune lumineuse et bien agencée, ainsi qu'un palier spacieux pouvant servir d'espace de détente ou de bureau. Une salle de bains avec baignoire et un WC indépendant viennent compléter ce niveau.
Le sous-sol complet, un atout indéniable, dispose d'une chaufferie, d'un cellier, d'un garage, ainsi que de deux grandes pièces polyvalentes, idéales pour aménager un atelier, une salle de jeux ou organiser des réceptions
À l'extérieur, une grande terrasse exposée plein sud vous invite à profiter des beaux jours, donnant sur un jardin clos et paysagé, offrant calme et intimité.
Ce bien, idéalement situé à proximité des commerces et des écoles, offre une performance énergétique appréciable (DPE D) et des équipements de qualité, tels que le double vitrage, un poêle à bois et un chauffage au sol au fuel. Un coup de coeur assuré pour cette maison rare sur le marché, à visiter sans tarder !
DPE : D.",Nueil Sur Layon,1333.33,47.1237141,-0.3852989
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/saumur-49/1713438,Achat :Maison / villa- Saumur - Maine-et-Loire (49),Maison / villa,- Saumur - Maine-et-Loire (49),886000,858.0,15,"Nichée au coeur de la ville emblématique de Saumur, reconnue pour son riche patrimoine historique et culturel, cette propriété exceptionnelle vous invite à découvrir un lieu où chaque espace a été conçu pour offrir des expériences inoubliables.
Un lieu, mille possibilités. Ce site se distingue par la diversité de ses espaces, tous aménagés avec soin pour créer une atmosphère conviviale et raffinée. Il se compose actuellement d'un bar convivial, parfait pour créer un endroit idéal où se détendre autour de cocktails et de boissons locales, dans une ambiance chaleureuse. Atteignant le bar, vous découvrirez une grande salle de dégustation raffinée, idéale pour mettre en valeur les produits du terroir et offrir des moments oenologiques d'exception, tout en créant un point de vente suivi de magnifique caves troglodytique.
Vous trouverez également un restaurant troglodytique spectaculaire : avec ses 6 mètres de hauteur sous plafond et un puits de lumière culminant à 12 mètres, cet espace baigne dans une lumière naturelle unique.
Le manoir , quant à lui, offre de multiples possibilités : il peut être utilisé comme résidence familiale permanente, offrant un cadre de vie exceptionnel où charme et élégance se conjuguent au quotidien, ou être transformé en chambres d'hôtes ou gîtes pour recevoir les visiteurs en quête d'authenticité et de raffinement dans un cadre inoubliable.
De plus, ce domaine peut également servir d'espace événementiel unique : organisez des mariages féériques, des séminaires inspirants ou des expériences gastronomiques inédites. Un potentiel illimité pour vos projets.
Transformez ce domaine en une destination incontournable. Que ce soit pour un lieu de vie, un espace de rencontre ou un projet novateur, ce site chargé d'histoire n'attend que votre vision pour révéler tout son potentiel.
Saumur vous ouvre ses portes : faites de ce lieu le théâtre de vos ambitions.
DPE :D",Saumur,1032.63,47.2596224,-0.0785177
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/doue-en-anjou-49/1774233,Achat :Maison / villa- Brigne - Maine-et-Loire (49),Maison / villa,- Brigne - Maine-et-Loire (49),282800,162.0,3,"À VENDRE  -Maison semi-troglodytique pleine de charme sur l'axe Doué-la-Fontaine / Angers
Dans un cadre verdoyant et paisible, venez découvrir cette maison semi-troglodytique restaurée avec soin, alliant le cachet de l'ancien au confort d'aujourd'hui.
La maison principale se compose d'une cuisine aménagée, d'un salon/salle à manger troglodytique chaleureux avec poêle à bois et four à pain, d'une chaufferie et de toilettes sèches.
À l'étage, un palier dessert une première chambre.
Au second étage, un vaste palier lumineux, idéal pour un coin bureau ou salle de jeux, offre une vue dégagée sur le jardin. Ce niveau comprend également une chambre avec terrasse privative, une salle d'eau et une mezzanine pensée pour les enfants.
À l'extérieur, un gîte indépendant complète ce bien. Il se compose d'une pièce de vie avec coin cuisine, d'une chambre, ainsi que d'un espace sanitaire avec douche et toilettes (accès extérieur). L'endroit est idéal pour accueillir famille, amis ou développer une activité touristique.
Le tout est complété par de jolies caves voûtées et un jardin arboré niché en contrebas de la maison, propice à la détente.
Amoureux de nature, de calme et d'originalité, cette maison est faite pour vous.
À visiter sans tarder. DPE en D",Brigne,1745.68,47.2460072,-0.387659
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/montreuil-bellay-49/1846758,Achat :Maison / villa- Montreuil Bellay - Maine-et-Loire (49),Maison / villa,- Montreuil Bellay - Maine-et-Loire (49),95600,130.0,3,"Située au coeur de la commune du Vaudelnay, dans un environnement paisible, cette maison familiale offre une vie confortable grâce à ses volumes généreux, son potentiel et sa vie de plain-pied.
Au rez-de-chaussée, vous serez accueilli par une entrée qui dessert une cuisine aménagée, une salle à manger conviviale, et un salon chaleureux ouvrant sur une véranda lumineuse, véritable pièce de vie supplémentaire.
Ce niveau comprend également deux chambres, une salle de bains, des toilettes indépendantes, ainsi qu'un couloir avec rangements.
L'agencement permet une vie de plain-pied, idéale pour tous les profils, y compris les personnes à mobilité réduite.
À l'étage, un palier mène à une troisième chambre ainsi qu'à un grenier offrant de belles possibilités d'aménagement (chambre supplémentaire, bureau, salle de jeux?).
Le sous-sol abrite une chaufferie ainsi que deux pièces annexes, parfaites pour du stockage ou des activités manuelles.
À l'extérieur, vous profiterez d'un terrain clos et arboré de 1 700 m², sans vis-à-vis, comprenant :
-Diverses dépendances (caves, ateliers, remise),
-Une pièce indépendante,
-Et une petite maison secondaire composée de deux pièces, pouvant servir de studio indépendant, gîte, atelier d'artiste ou bureau professionnel.
Cette propriété, aux nombreux atouts, s'adaptera facilement à vos projets de résidence principale, de maison de famille ou d'investissement locatif.
À découvrir sans tarder !
DPE :  G",Montreuil Bellay,735.38,47.1308239,-0.1554622
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/saumur-49/1731031,Achat :Maison / villa- Saumur - Maine-et-Loire (49),Maison / villa,- Saumur - Maine-et-Loire (49),223600,109.0,3,"À VENDRE MAISON ANCIENNE À DISTRÉ.
Laissez-vous charmer par cette belle maison ancienne, idéalement située dans un secteur recherché de Distré. Offrant un cadre de vie paisible et la proximité de toutes les commodités, elle saura répondre à toutes vos attentes.
Dès l'entrée, vous découvrirez une cuisine aménagée et équipée, ouverte sur un coin repas convivial, parfait pour partager des instants chaleureux en famille. Attenante à celle-ci, une superbe véranda chauffée, inondée de lumière et donnant directement sur le jardin, constitue un espace de vie supplémentaire idéal pour une salle à manger ou un coin détente. Le salon, quant à lui, vous séduira par son ambiance cosy, sublimée par une cheminée avec insert, idéale pour les soirées d'hiver. Pour encore plus de confort, une arrière-cuisine/lingerie, un toilette et une salle d'eau complètent le rez-de-chaussée.
À l'étage, un palier aménagé en bureau mène à un couloir avec placards, desservant trois belles chambres lumineuses, offrant tout le confort nécessaire pour accueillir votre famille.
L'extérieur est un véritable atout : un terrain clos de 220 m², un préau pour profiter des beaux jours, ainsi que des caves et un garage, parfaits pour le stockage et le stationnement.
DPE : D
Ne manquez pas cette opportunité ! Une maison pleine de charme, prête à vous accueillir. À visiter sans tarder !",Saumur,2051.38,47.2596224,-0.0785177
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/doue-en-anjou-49/1688038,Achat :Maison / villa- Doue La Fontaine - Maine-et-Loire (49),Maison / villa,- Doue La Fontaine - Maine-et-Loire (49),137200,96.0,3,"Découvrez cette maison 3 chambres située dans le centre-ville de Doué la Fontaine. Cette maison d'environ 96m² offre au rez de chaussée un hall d'entrée, une pièce de vie spacieuse de 33m² avec cuisine équipée et aménagée et poêle à bois. A l'étage, trois chambres, un bureau, ainsi qu'une salle d'eau et un wc. Cour extérieure avec cave et petit garage attenant pour rangements  (5.54 % d'honoraires TTC à la charge de l'acquéreur.)",Doue La Fontaine,1429.17,47.1922401,-0.2758953
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/doue-en-anjou-49/1729555,Achat :Maison / villa- Brigne - Maine-et-Loire (49),Maison / villa,- Brigne - Maine-et-Loire (49),251600,153.0,5,"Située à la campagne, sur l'axe Doué-la-Fontaine ? Brissac, cette belle longère offre un cadre de vie agréable et paisible.
Dès l'entrée, vous serez séduit par une spacieuse et lumineuse pièce de vie d'environ 45 m². La maison dispose de 4 chambres, dont deux de plain-pied, ainsi qu'un bureau. Pour plus de confort, une salle de bains et des WC sont présents à chaque niveau, rendant l'étage particulièrement adapté aux enfants.
L'un des grands atouts de cette propriété est son terrain harmonieux de 3 719 m², comprenant un verger et un espace de stationnement avec double garage. Cerise sur le gâteau : un site de caves troglodytiques, offrant un cachet unique.
Assainissement conforme  (4.83 % d'honoraires TTC à la charge de l'acquéreur.)",Brigne,1644.44,47.2460072,-0.387659
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/doue-en-anjou-49/1862210,Achat :Maison / villa- Brigne - Maine-et-Loire (49),Maison / villa,- Brigne - Maine-et-Loire (49),108468,126.0,2,"Situé en centre-ville, ce lot de deux maisons à rénover entièrement offre un beau potentiel pour un projet locatif ou un premier achat. Les travaux, commencés il y a plusieurs années, restent à finaliser afin d'exploiter pleinement les surfaces existantes.
La première maison, d'environ 84 m², se compose d'une pièce de vie avec mezzanine, d'une cuisine ouverte, d'une salle d'eau avec WC, d'un dégagement et de deux chambres en enfilade.
La seconde maison, d'environ 42 m², dispose d'une grande pièce principale présentant de beaux volumes.
L'ensemble s'étend sur 882 m² et comprend un jardin en contre-haut des habitations, un espace permettant le stationnement ainsi que des caves typiques du secteur. (4.80 % d'honoraires TTC à la charge de l'acquéreur.)",Brigne,860.86,47.2460072,-0.387659
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/doue-en-anjou-49/1770956,Achat :Maison / villa- Brigne - Maine-et-Loire (49),Maison / villa,- Brigne - Maine-et-Loire (49),129920,51.0,1,"Exclusivité EGIDE NOTAIRES. Découvrez ce bien troglodytique unique et plein de caractère, situé dans un environnement paisible et baigné de lumière grâce à sa façade exposée plein sud.
D'une surface d'environ 51 m², il se compose de deux pièces principales  avec chambre et salle d'eau. Le site offre un potentiel d'aménagement supplémentaire grâce à un étage et une annexe attenante et a possibilité de la relier à l'habitation principale pour gagner en confort et en surface.
Des travaux ont été réalisés ces dernières années et ce bien demande encore quelques aménagements pour rendre ce lieu unique à votre image. Ce projet est idéal pour les amateurs de lieux atypiques et pour un projet de location saisonnière à forte rentabilité. (5.63 % d'honoraires TTC à la charge de l'acquéreur.)",Brigne,2547.45,47.2460072,-0.387659
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/doue-en-anjou-49/1765722,Achat :Maison / villa- Brigne - Maine-et-Loire (49),Maison / villa,- Brigne - Maine-et-Loire (49),126800,88.0,3,"Situé non loin du centre-ville, cette maison familiale à rafraichir offre plusieurs possibilités.
Au rez-de-chaussée, vous découvrirez un hall d'entrée, un séjour avec cheminée et un accès direct à l'extérieur. La cuisine, elle aussi ouverte sur l'extérieur, offre un bel espace de vie à aménager selon vos envies. Un grand garage complète ce niveau, avec un potentiel d'aménagement intéressant : l'accès véhicule se fait également par l'autre côté du terrain, libérant ainsi des possibilités d'aménagement pour cette partie.
À l'étage, un palier dessert trois belles chambres, un bureau et une salle d'eau rénovée, moderne et confortable.
Le tout sur un terrain clos, dans un secteur calme et recherché, proche des commodités. (5.67 % d'honoraires TTC à la charge de l'acquéreur.)",Brigne,1440.91,47.2460072,-0.387659
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/bellevigne-en-layon-49/1862201,Achat :Maison / villa- Champ Sur Layon - Maine-et-Loire (49),Maison / villa,- Champ Sur Layon - Maine-et-Loire (49),24880,75.0,1,"VENTE IMMOBILIÈRE INTERACTIVE - ENCHÈRES ASCENDANTES
À CHAMP-SUR-LAYON (49380), découvrez en exclusivité une maison à rénover entièrement, située 7 rue du Pineau, avec un terrain d'environ 1 000 m² et une dépendance.
Ce bien offre environ 75 m² habitables comprenant 3 pièces principales, ainsi qu'un grenier aménageable d'environ 45 m² (actuellement accessible uniquement par l'extérieur). De gros travaux sont à prévoir, idéal pour un projet de rénovation ou d'investissement. Bien nous soumis au DPE.
Conditions de la vente
Cette vente se déroulera sous forme de vente interactive (enchères ascendantes).
Prix de départ : 24 880 
Début des enchères : jeudi 18 décembre à 21h30
Fin des enchères : vendredi 19 décembre à 21h30
Un agrément est obligatoire pour participer aux enchères. Il sera délivré lors des visites.
Visites sur place
Lundi 8 décembre : de 08h45 à 12h00
Mercredi 10 décembre : de 15h00 à 18h00 (13.09 % d'honoraires TTC à la charge de l'acquéreur.)",Champ Sur Layon,331.73,47.2665374,-0.5761455
49,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/doue-en-anjou-49/1828966,Achat :Maison / villa- Brigne - Maine-et-Loire (49),Maison / villa,- Brigne - Maine-et-Loire (49),124720,134.0,4,"Exclusivité ! Située en plein centre-ville de Doué-la-Fontaine, cette maison en pierre locale offre un beau potentiel pour les amateurs de rénovation. Avec un potentiel de surface de 130m², elle se compose de 5 pièces principales, dont 4 chambres (une au rez-de-chaussée, idéale pour une vie de plain-pied).
Une dépendance attenante ouvre la possibilité d'agrandir l'habitation ou de créer un espace indépendant selon vos projets.
La maison bénéficie d'une exposition plein sud, apportant luminosité et chaleur, ainsi que d'un petit extérieur, avec une parcelle de 192 m².
Un bien rare à réinventer selon vos envies, alliant charme de l'ancien et emplacement privilégié en centre-ville. (5.69 % d'honoraires TTC à la charge de l'acquéreur.)",Brigne,930.75,47.2460072,-0.387659
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-genies-de-comolas-30/1771052,Achat :Maison / villa- St Genies De Comolas - Gard (30),Maison / villa,- St Genies De Comolas - Gard (30),447000,256.0,7,"A 20 minutes d'Avignon et d'Orange, en plein cœur de village, à proximité immédiate des commerces, des transports et des commodités, implantée sur un terrain de 520m² entièrement clos, paysagé, entretenu et sans vis-à-vis, authentique et cachet d'époque pour cette maison de maître datant du début XVIIIème siècle d'une superficie d'environ 260m² composée, au rez-de-chaussée, d'un double hall avec 2 entrées traversantes donnant sur un séjour/salon de 54m² avec plafond à la française et sol en pierre de Tavel, une cuisine équipée, une chambre confortable, une buanderie, un toilette avec lave main ainsi qu'une cave.
Au premier étage, 7 chambres avec tomettes au sol, cheminées et placards ainsi que d'une salle de bain spacieuse, d'une salle d'eau, d'un toilette indépendant ainsi que d'un espace dressing et au troisième étage, les combles offrent la possibilité de restaurer 3 chambres, 2 salons ainsi que d'aménager 2 greniers de 50 m² chacun.
Une cour intérieure avec un jardin intimiste offre la possibilité de stationner plusieurs véhicules, un puit pour l'arrosage, une cuisine d'été, un atelier de 30m², un garage sur 2 niveaux d'environ 26m² et un pigeonnier complètent le tout.
Les menuiseries en aluminium ont été remplacées récemment.",St Genies De Comolas,1746.09,44.0648756,4.722797
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/flaux-30/1777327,Achat :Maison / villa- Flaux - Gard (30),Maison / villa,- Flaux - Gard (30),360000,131.0,2,"FLAUX, village gardois situé à 5 minutes d'Uzès, voici une villa de plain-pied avec son jardin de 1550 m² environ avec son espace piscine avec poolhouse. Située dans un quartier résidentiel.
Son agencement intérieur (120 m² SH env.) offre une belle pièce de vie avec cuisine ouverte sur le séjour et accès à la véranda. Un salon donnant sur la terrasse couverte. Côté nuit une spacieuse suite parentale avec dressing, salle d'eau avec de nombreux rangements (24 m² env.). Toilette indépendant. Une seconde chambre avec toilette indépendant et possibilité d'installer aisément une salle d'eau. Entrée avec placards.
Côté jardin : plusieurs terrasses (suite parentale et  salon), véranda côté piscine avec poolhouse, et le jardin arboré pour entendre les cigales en toute quiétude !
Ses atouts : chauffage central, climatisation, double vitrage, terrasse couverte, véranda, cuve de récupération de l'eau des gouttières.  Garage, ateliers....
Voici une belle villa qui attend votre inspiration pour la mettre à votre goût et profiter pleinement du Sud !",Flaux,2748.09,44.0205695,4.504099
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/ales-30/1808400,Achat :Maison / villa- Ales - Gard (30),Maison / villa,- Ales - Gard (30),900000,350.0,10,"ALES, Venez prendre de la hauteur pour visiter cette propriété idéalement située  dans un quartier calme et résidentiel qui vous surprendra par son agencement et la quiétude des lieux.
Ensemble immobilier avec 2500 m² de jardin, composé d'une villa indépendante et de 5 gîtes avec terrasses autour de la piscine avec belle plage et terrasse aménagées.
La maison principale de 160 m² env. entièrement rénovée avec goût offre une belle pièce de vie avec cheminée et une cuisine donnant sur la terrasse pour profiter pleinement des espaces extérieurs en toute saison.
2 chambres de plain-pied avec spacieuse salle de bains, toilette séparé. A l'étage un bureau et une grande chambre avec la possibilité d'installer une salle de bain avec dressing.
3 Gîtes de 50 m² env. aux notes contemporaines, parfaitement équipés et décorés avec terrasse privative chacun de 13m² env., 2 chambres et salle d'eau avec toilette. Pièce de vie avec cuisine équipée.
2 Studios de charme, équipés avec l'extérieur qui fait la différence dans notre région !
L'espace piscine chauffée de belle dimension : 11x4.80 et profondeur max de 1.60 m. La terrasse aménagée avec sa décoration est une invitation au voyage exotique !
Climatisation dans chaque gîte, pompe à chaleur et panneaux photovoltaïques, fibre, puits, places de parking.
Tout est pensé pour que chaque habitation ait son intimité, et que sa douceur de vivre soit partagée  !
Voici un ensemble immobilier soigné, décoré avec goût qui vous séduira à 30 minutes env. d'Uzès, Nîmes et aux portes des Cévennes.
Gîtes en activité avec une bonne rentabilité.  Venez la découvrir !",Ales,2571.43,44.1253665,4.0852818
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/nimes-30/1870392,Achat :Maison / villa- Nimes - Gard (30),Maison / villa,- Nimes - Gard (30),209000,100.0,3,"Située dans le secteur calme et apprécié de la rue de Grézan à Nîmes, cette maison de 100 m² offre un beau potentiel pour un projet de rénovation personnalisée. Elle se compose de 5 pièces, dont 3 chambres, et bénéficie d’une configuration idéale pour créer un espace de vie moderne et confortable.
À l’intérieur, vous trouverez un séjour lumineux, une cuisine à repenser, une salle d’eau / WC et 3 chambres.
L’ensemble du bien nécessite des travaux de rénovation.
À l’extérieur, la maison offre un espace devant, un espace extérieur à l’arrière, ainsi qu’une terrasse, permettant de profiter pleinement des beaux jours et de créer un environnement extérieur agréable.
Un garage vient compléter ce bien — un atout précieux en milieu urbain.
Côté confort, la maison est équipée d’une pompe à chaleur entièrement refaite à neuf il y a environ deux ans, garantissant une base énergétique fiable pour de futurs aménagements.
L'étude de Me PINOLI est à votre disposition.
Nicolas DIAZ",Nimes,2090.0,43.8374249,4.3600687
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/uzes-30/1863391,Achat :Maison / villa- Uzes - Gard (30),Maison / villa,- Uzes - Gard (30),197000,72.0,2,"A  UZES  - PROCHE CENTRE - Maison à usage d'habitation de plain pied, d'une surface habitable d'environ 72 m² comprenant  :
entrée, séjour, cuisine, indépendante, dégagement,  deux chambres, salle de bains et Wc,
Garage attenant
Jardinet",Uzes,2736.11,44.0121279,4.4196718
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/nimes-30/1827147,Achat :Maison / villa- Nimes - Gard (30),Maison / villa,- Nimes - Gard (30),326300,111.0,3,"NÎMES EXCLUSIVITÉ
Située à quelques minutes du cœur de ville de NÎMES au centre d'un écrin de verdure, maison individuelle d'environs 71 m² élevée d'un étage sur double garage en rez-de-chaussée. Composée d'une terrasse avec hall d'entrée, salon avec balcon, cuisine, deux chambres et salle de bains.
A l'arrière, une dépendance d'environ 40 m² de type 2.
Le bien est implanté sur une parcelle de plus de 2 500 m² en zone N.
De nombreux travaux sont à prévoir mais révèle un bien à fort potentiel sur un secteur recherché.",Nimes,2939.64,43.8374249,4.3600687
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/nimes-30/1597032,Achat :Appartement T3- Nimes - Gard (30),Appartement T3,- Nimes - Gard (30),128000,69.0,3,"Nîmes, dans une résidence sécurisée, à deux pas de toutes commodités, appartement de type 3 de 69 m², au 3é étage avec ascenseur.
Composé d'une entrée, d""une cuisine équipée (avec loggia), d'un double séjour, deux chambres, grand balcon avec vue dégagée et sans vis-à-vis, garage fermé.
Idéal investisseur ou primo accédant.",Nimes,1855.07,43.8374249,4.3600687
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/bagnols-sur-ceze-30/1826190,Achat :Maison / villa- Bagnols Sur Ceze - Gard (30),Maison / villa,- Bagnols Sur Ceze - Gard (30),249000,137.0,4,"BAGNOLS SUR CEZE au cœur de la ville, voici un immeuble offrant 5 logements actuellement loués en meublés avec une bonne rentabilité locative.
Cachet ancien avec pierres et poutres apparentes.  Chauffage central au gaz de ville et répartition individualisée pour le confort des locataires.
En rez-de-chaussée : une cave et un studio loué de 25 m² env.
1er niveau : 2 T1 BIS d'environ 25 m² loués en meublés.
2ème niveau : 2 T1 BIS avez mezzanine d'environ 35 m² loués en meublés.
Cet immeuble n'est pas soumis au régime de la copropriété et assure une rentabilité locative de 10 % brut. Pas de travaux à prévoir. Les dossiers des locataires actuels sont complets et aucun impayé.
Idéalement situé avec le centre ville à pieds, stationnement proche, et toutes les commodités (commerces, restaurants, écoles, centre culturel, cinéma.....) sont  à côté.
Voici un investissement locatif clés en mains ! A visiter sans hésitation.",Bagnols Sur Ceze,1817.52,44.160481,4.6235831
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-gilles-30/1870308,Achat :Maison / villa- St Gilles - Gard (30),Maison / villa,- St Gilles - Gard (30),339200,210.0,4,"EN EXCLUSIVITE VILLA DE 2012 d'une superficie habitable de 210m² sur une parcelle de terrain de 386m².Vous serez séduit  par son bel espace de vie avec sa grande cuisine indépendante et équipée, buanderie, salle d'eau avec wc.Au 1 er étage 4 chambres dont 1 avec dressing, salle de bains et douche, wc.Clim réversible.Terrain clos et arboré avec piscine pool house, forage, terrasse.  A VOIR RAPIDEMENT.",St Gilles,1615.24,43.6761981869634,4.428794306310098
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/uzes-30/1628240,Achat :Maison / villa- Uzes - Gard (30),Maison / villa,- Uzes - Gard (30),187680,115.0,3,"Proche UZES  en direction de NIMES
Une maison de village  élevée d'un niveau sur rez-de-chaussée  d'environ 115 m² habitables ( plus garages et combles) comprenant :
Au rez-de-chaussée: deux garages avec accès distinct, cave et atelier, une pièce avec ancienne cheminée
A l'étage : Un dégagement,  cuisine, chambre, salle de bains, salon tv,  deux  autres chambres, une  grande pièce avec volume sous plafond  donnant accès à une terrasse sur les toits, combles accessibles depuis la terrasse;",Uzes,1632.0,44.0121279,4.4196718
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/comps-30/1854272,Achat :Maison / villa- Comps - Gard (30),Maison / villa,- Comps - Gard (30),402000,100.0,4,"Maison de plain-pied de 100m² située sur un terrain clos et arboré de 658 m².
Cette maison est composée de:
Trois chambres, d'un salon/séjour d'environ 28 m², d'une cuisine équipée ,une salle de bain avec baignoire d'angle, un wc.
Une terrasse couverte  d'environ 36 m².
Système de chauffage: Climatisation réversible et poêle à bois.
Un garage d'environ 22 m² avec une salle de bain/wc  donnant sur piscine complètent ce bien.",Comps,4020.0,43.85360739654378,4.603731979067968
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/bezouce-30/1657270,Achat :Maison / villa- Bezouce - Gard (30),Maison / villa,- Bezouce - Gard (30),295000,89.0,4,"Maison de plain-pied de 89m² située sur un terrain clos et arboré de 1122 m².
Cette maison est composée de 3 chambres, d'un salon/séjour lumineux d'environ 31m²,d'une cuisine avec buanderie attenante, une salle de bain avec douche et baignoire , un wc
Un garage d'environ 27 m² et un forage qui aliment l'arrosage automatique complète ce bien.",Bezouce,3314.61,43.8812919,4.4872606
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/codognan-30/1869957,Achat :Appartement T2- Codognan - Gard (30),Appartement T2,- Codognan - Gard (30),135000,57.73,2,"SUR LA COMMUNE DE CODOGNAN
A VENDRE APPARTEMENT T2  A RENOVER  de 57.73m2 balcon et terrasse +Cave + 1 x Place de parking
dans petite copropriété",Codognan,2338.47,43.7292507,4.2213739
